,Unnamed: 0,Suburb,Price,Bedroom2,Bathroom,Car,BuildingArea,price_per_sqm
2793,3739,Maidstone,832000.0,3.0,1.0,2.0,125.0,6656.0
2794,3740,Maidstone,646000.0,2.0,1.0,2.0,95.0,6800.0
2795,3741,Maidstone,673000.0,3.0,1.0,2.0,107.0,6289.719626168225
2796,3743,Maidstone,600000.0,2.0,1.0,2.0,112.0,5357.142857142857
2797,3744,Maidstone,695000.0,3.0,1.0,2.0,146.0,4760.273972602739
2798,3746,Maidstone,349000.0,2.0,1.0,1.0,69.0,5057.971014492754
2799,3747,Maidstone,555000.0,3.0,1.0,2.0,121.0,4586.7768595041325
2800,3750,Maidstone,352500.0,2.0,1.0,1.0,66.0,5340.909090909091
2801,3753,Maidstone,1350000.0,5.0,3.0,2.0,358.0,3770.949720670391
2802,3755,Maidstone,510000.0,2.0,1.0,2.0,91.0,5604.395604395604
2803,3759,Maidstone,360000.0,3.0,2.0,1.0,90.0,4000.0
2804,3764,Maidstone,490000.0,3.0,1.0,2.0,80.0,6125.0
2805,3767,Maidstone,675000.0,4.0,1.0,1.0,80.0,8437.5
2806,3768,Maidstone,865000.0,3.0,1.0,3.0,121.0,7148.760330578512
2807,3769,Maidstone,600000.0,2.0,2.0,1.0,112.0,5357.142857142857
2808,3770,Maidstone,773000.0,4.0,1.0,2.0,137.0,5642.335766423358
2809,8054,Maidstone,472500.0,2.0,1.0,0.0,89.0,5308.988764044944
2810,8055,Maidstone,675000.0,3.0,2.0,2.0,128.0,5273.4375
2811,8056,Maidstone,405000.0,2.0,2.0,1.0,75.0,5400.0
2812,8057,Maidstone,838000.0,4.0,2.0,2.0,194.0,4319.587628865979
2813,8058,Maidstone,930000.0,3.0,1.0,2.0,88.0,10568.181818181818
2814,8866,Maidstone,280000.0,1.0,1.0,1.0,55.0,5090.909090909091
2815,8868,Maidstone,895000.0,3.0,2.0,2.0,153.0,5849.673202614379
2816,10732,Maidstone,650000.0,3.0,2.0,2.0,128.0,5078.125
2817,10733,Maidstone,435000.0,2.0,2.0,1.0,96.0,4531.25
2818,11104,Maidstone,642500.0,2.0,2.0,1.0,95.0,6763.1578947368425
2819,11105,Maidstone,798000.0,3.0,2.0,2.0,152.0,5250.0
2820,11107,Maidstone,710000.0,3.0,2.0,2.0,134.6,5274.8885586924225
2821,11418,Maidstone,650000.0,2.0,2.0,1.0,104.0,6250.0
2822,11419,Maidstone,702000.0,3.0,2.0,2.0,131.0,5358.778625954198
2823,11728,Maidstone,681000.0,3.0,1.0,2.0,93.82,7258.58026007248
2824,11730,Maidstone,468000.0,2.0,1.0,2.0,89.0,5258.426966292135
2825,12069,Maidstone,670000.0,3.0,2.0,2.0,128.0,5234.375
2826,12070,Maidstone,821000.0,4.0,3.0,2.0,151.0,5437.086092715232
2827,12344,Maidstone,722000.0,3.0,2.0,2.0,125.0,5776.0
2828,12549,Maidstone,865000.0,2.0,1.0,2.0,131.0,6603.053435114503
2829,13480,Maidstone,735000.0,3.0,1.0,1.0,110.0,6681.818181818182
2830,3774,Malvern,2050000.0,2.0,2.0,1.0,180.0,11388.888888888889
2831,3776,Malvern,3460000.0,4.0,2.0,2.0,309.0,11197.411003236246
2832,3777,Malvern,2400000.0,4.0,2.0,2.0,195.0,12307.692307692309
2833,3783,Malvern,611000.0,2.0,1.0,1.0,68.0,8985.29411764706
2834,3785,Malvern,3800000.0,4.0,3.0,2.0,392.0,9693.877551020409
2835,3791,Malvern,1437000.0,2.0,1.0,1.0,132.0,10886.363636363636
2836,3792,Malvern,500000.0,2.0,1.0,1.0,54.0,9259.25925925926
2837,3798,Malvern,4240000.0,5.0,3.0,3.0,320.0,13250.0
2838,3800,Malvern,1326000.0,2.0,1.0,0.0,100.0,13260.0
2839,3804,Malvern,1965000.0,4.0,2.0,1.0,185.0,10621.621621621622
2840,3806,Malvern,3470000.0,4.0,3.0,2.0,248.0,13991.935483870968
2841,3807,Malvern,740000.0,2.0,1.0,1.0,91.0,8131.868131868132
2842,3808,Malvern,2325000.0,5.0,3.0,2.0,233.0,9978.54077253219
2843,3811,Malvern,1475000.0,2.0,1.0,1.0,95.0,15526.315789473685
2844,3815,Malvern,584000.0,2.0,1.0,1.0,74.0,7891.891891891892
2845,8059,Malvern,365000.0,1.0,1.0,1.0,46.0,7934.782608695652
2846,8062,Malvern,2250000.0,3.0,2.0,2.0,191.0,11780.104712041884
2847,9219,Malvern,592000.0,2.0,1.0,1.0,72.9,8120.71330589849
2848,9220,Malvern,455000.0,1.0,1.0,1.0,45.4,10022.026431718063
2849,10384,Malvern,1700000.0,3.0,2.0,0.0,141.0,12056.737588652482
2850,11108,Malvern,4050000.0,4.0,3.0,2.0,282.0,14361.702127659575
2851,11109,Malvern,1650000.0,3.0,1.0,2.0,117.0,14102.564102564103
2852,11110,Malvern,2020000.0,3.0,2.0,2.0,216.0,9351.851851851852
2853,12550,Malvern,1510000.0,3.0,1.0,0.0,156.0,9679.48717948718
2854,12771,Malvern,2750000.0,4.0,2.0,3.0,270.0,10185.185185185184
2855,12772,Malvern,3400000.0,4.0,2.0,2.0,285.0,11929.82456140351
2856,3818,Malvern East,1490000.0,3.0,1.0,1.0,137.0,10875.912408759124
2857,3819,Malvern East,1210000.0,3.0,2.0,1.0,146.0,8287.671232876712
2858,3824,Malvern East,2355000.0,4.0,2.0,3.0,223.0,10560.538116591928
2859,3825,Malvern East,1036000.0,2.0,1.0,1.0,102.0,10156.862745098038
2860,3827,Malvern East,2273000.0,3.0,3.0,1.0,254.0,8948.818897637795
2861,3828,Malvern East,2350000.0,5.0,2.0,2.0,327.0,7186.5443425076455
2862,3832,Malvern East,2200000.0,4.0,3.0,2.0,215.0,10232.558139534884
2863,3833,Malvern East,790000.0,2.0,1.0,2.0,109.0,7247.706422018348
2864,3835,Malvern East,1185000.0,3.0,2.0,2.0,180.0,6583.333333333333
2865,3836,Malvern East,1837000.0,4.0,2.0,1.0,196.0,9372.448979591836
2866,3838,Malvern East,1253000.0,3.0,2.0,1.0,135.0,9281.481481481482
2867,3846,Malvern East,922000.0,3.0,2.0,2.0,138.0,6681.159420289855
2868,3849,Malvern East,1555000.0,3.0,2.0,2.0,150.0,10366.666666666666
2869,3850,Malvern East,2123000.0,4.0,3.0,2.0,254.0,8358.267716535433
2870,3856,Malvern East,1150000.0,2.0,1.0,2.0,119.0,9663.865546218487
2871,3858,Malvern East,2001000.0,4.0,2.0,2.0,243.0,8234.567901234568
2872,3861,Malvern East,1135000.0,3.0,3.0,2.0,130.0,8730.76923076923
2873,3862,Malvern East,1240000.0,4.0,2.0,2.0,180.0,6888.888888888889
2874,3863,Malvern East,1120000.0,3.0,2.0,2.0,151.0,7417.218543046358
2875,3865,Malvern East,1500000.0,3.0,1.0,2.0,165.0,9090.90909090909
2876,3867,Malvern East,707500.0,2.0,1.0,1.0,83.0,8524.096385542169
2877,3868,Malvern East,835000.0,2.0,1.0,1.0,118.0,7076.271186440678
2878,3869,Malvern East,1870000.0,3.0,2.0,1.0,152.0,12302.631578947368
2879,3871,Malvern East,820000.0,2.0,2.0,1.0,104.0,7884.615384615385
2880,3872,Malvern East,480000.0,2.0,1.0,1.0,74.0,6486.486486486487
2881,3874,Malvern East,1370000.0,3.0,2.0,2.0,204.0,6715.686274509804
2882,3875,Malvern East,1680000.0,3.0,2.0,2.0,201.0,8358.208955223881
2883,3880,Malvern East,300000.0,1.0,1.0,1.0,42.0,7142.857142857143
2884,3881,Malvern East,1100000.0,3.0,1.0,2.0,126.0,8730.15873015873
2885,3882,Malvern East,373000.0,1.0,1.0,1.0,38.0,9815.78947368421
2886,3886,Malvern East,2560000.0,4.0,3.0,2.0,337.0,7596.439169139466
2887,3887,Malvern East,960000.0,3.0,2.0,1.0,114.0,8421.052631578947
2888,3888,Malvern East,315000.0,1.0,1.0,1.0,46.0,6847.826086956522
2889,3889,Malvern East,1297000.0,3.0,1.0,1.0,147.0,8823.12925170068
2890,3890,Malvern East,1015000.0,3.0,2.0,2.0,134.0,7574.626865671642
2891,3891,Malvern East,523000.0,2.0,1.0,1.0,62.0,8435.483870967742
2892,3892,Malvern East,1335000.0,3.0,2.0,2.0,133.0,10037.593984962406
2893,3894,Malvern East,425000.0,2.0,1.0,1.0,57.0,7456.140350877193
2894,3895,Malvern East,1670000.0,3.0,2.0,1.0,155.0,10774.193548387097
2895,3899,Malvern East,950000.0,3.0,1.0,1.0,132.0,7196.969696969697
2896,8069,Malvern East,2020000.0,3.0,2.0,2.0,196.0,10306.122448979591
2897,8070,Malvern East,1211000.0,2.0,1.0,1.0,99.0,12232.323232323231
2898,8071,Malvern East,1380000.0,4.0,2.0,2.0,178.0,7752.808988764045
2899,8072,Malvern East,1715157.0,4.0,3.0,2.0,160.0,10719.73125
2900,8073,Malvern East,1510000.0,4.0,3.0,2.0,225.98,6682.007257279405
2901,8074,Malvern East,1220000.0,3.0,1.0,2.0,134.0,9104.477611940298
2902,9222,Malvern East,1780000.0,3.0,2.0,2.0,146.0,12191.780821917808
2903,9948,Malvern East,3600000.0,4.0,3.0,2.0,355.0,10140.845070422536
2904,10385,Malvern East,1060000.0,3.0,1.0,1.0,110.0,9636.363636363636
2905,11112,Malvern East,2500000.0,3.0,3.0,3.0,206.0,12135.922330097088
2906,13020,Malvern East,2030000.0,3.0,2.0,2.0,172.0,11802.32558139535
2907,13482,Malvern East,651000.0,2.0,1.0,1.0,97.0,6711.340206185567
2908,3906,Maribyrnong,975000.0,3.0,1.0,2.0,154.0,6331.168831168831
2909,3907,Maribyrnong,560000.0,3.0,2.0,2.0,115.0,4869.565217391304
2910,3909,Maribyrnong,355000.0,2.0,1.0,1.0,88.0,4034.090909090909
2911,3910,Maribyrnong,550000.0,3.0,2.0,2.0,138.0,3985.5072463768115
2912,3911,Maribyrnong,420000.0,2.0,1.0,2.0,103.0,4077.669902912621
2913,3912,Maribyrnong,399000.0,2.0,1.0,1.0,53.0,7528.301886792453
2914,3915,Maribyrnong,730000.0,3.0,1.0,2.0,132.0,5530.30303030303
2915,3917,Maribyrnong,662500.0,3.0,2.0,2.0,121.0,5475.206611570248
2916,3919,Maribyrnong,410000.0,2.0,1.0,2.0,71.0,5774.647887323944
2917,3921,Maribyrnong,920000.0,3.0,1.0,2.0,110.0,8363.636363636364
2918,3922,Maribyrnong,1320000.0,3.0,2.0,2.0,211.0,6255.924170616114
2919,3923,Maribyrnong,1150000.0,5.0,3.0,2.0,286.0,4020.979020979021
2920,3928,Maribyrnong,847000.0,3.0,2.0,2.0,200.0,4235.0
2921,3929,Maribyrnong,400000.0,2.0,1.0,2.0,87.0,4597.701149425287
2922,3931,Maribyrnong,1072000.0,3.0,2.0,2.0,175.0,6125.714285714285
2923,3934,Maribyrnong,510000.0,2.0,2.0,1.0,142.0,3591.549295774648
2924,3938,Maribyrnong,570000.0,3.0,1.0,2.0,128.0,4453.125
2925,3939,Maribyrnong,335000.0,2.0,1.0,1.0,99.0,3383.838383838384
2926,3941,Maribyrnong,429000.0,2.0,1.0,1.0,88.0,4875.0
2927,3944,Maribyrnong,456000.0,3.0,2.0,2.0,95.0,4800.0
2928,3945,Maribyrnong,566000.0,2.0,2.0,1.0,80.0,7075.0
2929,3946,Maribyrnong,408000.0,2.0,1.0,1.0,84.0,4857.142857142857
2930,3948,Maribyrnong,470000.0,2.0,2.0,1.0,79.0,5949.367088607595
2931,3950,Maribyrnong,780000.0,3.0,3.0,2.0,184.0,4239.130434782609
2932,3952,Maribyrnong,440000.0,2.0,1.0,2.0,85.0,5176.470588235294
2933,3953,Maribyrnong,1048700.0,3.0,2.0,2.0,245.0,4280.408163265306
2934,3954,Maribyrnong,400000.0,2.0,1.0,2.0,85.0,4705.882352941177
2935,3956,Maribyrnong,1180000.0,4.0,3.0,2.0,166.0,7108.433734939759
2936,3957,Maribyrnong,1117000.0,4.0,3.0,2.0,207.0,5396.135265700483
2937,3958,Maribyrnong,420000.0,2.0,1.0,1.0,68.0,6176.470588235294
2938,3960,Maribyrnong,770000.0,4.0,2.0,2.0,231.0,3333.3333333333335
2939,3963,Maribyrnong,907000.0,3.0,1.0,2.0,124.0,7314.5161290322585
2940,3964,Maribyrnong,570000.0,2.0,2.0,1.0,204.0,2794.1176470588234
2941,3965,Maribyrnong,820000.0,3.0,2.0,2.0,160.0,5125.0
2942,3966,Maribyrnong,940000.0,3.0,1.0,1.0,141.0,6666.666666666667
2943,3967,Maribyrnong,1030000.0,4.0,2.0,1.0,196.0,5255.102040816327
2944,3969,Maribyrnong,1230000.0,3.0,3.0,2.0,215.0,5720.930232558139
2945,3971,Maribyrnong,884500.0,3.0,2.0,2.0,234.0,3779.91452991453
2946,8077,Maribyrnong,1620000.0,5.0,3.0,2.0,274.0,5912.408759124088
2947,8078,Maribyrnong,1190000.0,4.0,3.0,2.0,205.0,5804.878048780488
2948,9223,Maribyrnong,585000.0,2.0,2.0,2.0,90.0,6500.0
2949,9224,Maribyrnong,1085000.0,4.0,2.0,2.0,221.3,4902.846814279259
2950,9618,Maribyrnong,301000.0,1.0,1.0,1.0,45.0,6688.888888888889
2951,9949,Maribyrnong,815000.0,3.0,2.0,2.0,130.0,6269.2307692307695
2952,10387,Maribyrnong,530000.0,2.0,1.0,1.0,88.0,6022.727272727273
2953,10388,Maribyrnong,450000.0,2.0,1.0,1.0,93.0,4838.709677419355
2954,10390,Maribyrnong,353000.0,2.0,1.0,1.0,79.0,4468.354430379747
2955,10736,Maribyrnong,1340000.0,4.0,1.0,3.0,155.0,8645.161290322581
2956,11114,Maribyrnong,1200000.0,3.0,2.0,2.0,204.0,5882.35294117647
2957,11115,Maribyrnong,940000.0,3.0,2.0,2.0,183.84,5113.141862489121
2958,11422,Maribyrnong,440000.0,2.0,1.0,2.0,93.0,4731.182795698925
2959,11733,Maribyrnong,640000.0,3.0,2.0,2.0,132.0,4848.484848484848
2960,12346,Maribyrnong,983000.0,3.0,2.0,2.0,185.0,5313.513513513513
2961,13022,Maribyrnong,1500000.0,4.0,2.0,2.0,174.0,8620.689655172413
2962,9951,Meadow Heights,467000.0,3.0,1.0,1.0,98.0,4765.306122448979
2963,10737,Meadow Heights,450000.0,3.0,1.0,1.0,96.0,4687.5
2964,10738,Meadow Heights,440000.0,3.0,1.0,2.0,112.0,3928.5714285714284
2965,11423,Meadow Heights,520000.0,3.0,1.0,1.0,111.0,4684.684684684685
2966,11426,Meadow Heights,520000.0,3.0,1.0,2.0,128.0,4062.5
2967,11427,Meadow Heights,515000.0,4.0,3.0,0.0,122.0,4221.311475409836
2968,11735,Meadow Heights,420000.0,3.0,1.0,1.0,94.0,4468.085106382979
2969,12071,Meadow Heights,360000.0,3.0,1.0,1.0,108.0,3333.3333333333335
2970,12072,Meadow Heights,510000.0,3.0,1.0,1.0,101.0,5049.504950495049
2971,12348,Meadow Heights,482000.0,3.0,2.0,2.0,140.0,3442.8571428571427
2972,12553,Meadow Heights,473000.0,3.0,1.0,2.0,129.0,3666.6666666666665
2973,12773,Meadow Heights,370000.0,3.0,1.0,1.0,95.0,3894.7368421052633
2974,3979,Melbourne,535000.0,2.0,1.0,1.0,84.0,6369.047619047619
2975,3980,Melbourne,450000.0,2.0,1.0,1.0,55.0,8181.818181818182
2976,3982,Melbourne,665000.0,2.0,1.0,1.0,80.0,8312.5
2977,3986,Melbourne,545000.0,2.0,1.0,1.0,67.0,8134.328358208955
2978,3987,Melbourne,450000.0,1.0,1.0,0.0,57.0,7894.736842105263
2979,3988,Melbourne,432000.0,1.0,1.0,1.0,51.0,8470.588235294117
2980,3992,Melbourne,375000.0,1.0,1.0,0.0,47.0,7978.723404255319
2981,3993,Melbourne,680000.0,1.0,1.0,2.0,102.0,6666.666666666667
2982,3994,Melbourne,470000.0,2.0,1.0,2.0,55.0,8545.454545454546
2983,3995,Melbourne,650000.0,2.0,1.0,1.0,92.0,7065.217391304348
2984,3996,Melbourne,483000.0,1.0,1.0,1.0,68.0,7102.941176470588
2985,3999,Melbourne,520000.0,1.0,1.0,1.0,68.0,7647.058823529412
2986,4000,Melbourne,440000.0,1.0,1.0,1.0,65.0,6769.2307692307695
2987,4002,Melbourne,733000.0,2.0,2.0,1.0,94.0,7797.872340425532
2988,4005,Melbourne,760000.0,2.0,2.0,1.0,89.0,8539.32584269663
2989,8080,Melbourne,1850000.0,4.0,2.0,1.0,213.0,8685.44600938967
2990,8081,Melbourne,333000.0,1.0,1.0,0.0,41.0,8121.951219512195
2991,8082,Melbourne,452000.0,2.0,1.0,0.0,60.0,7533.333333333333
2992,8085,Melbourne,683000.0,2.0,2.0,1.0,88.0,7761.363636363636
2993,9620,Melbourne,740000.0,2.0,1.0,1.0,113.0,6548.672566371682
2994,10393,Melbourne,720000.0,2.0,1.0,1.0,86.0,8372.093023255815
2995,11428,Melbourne,387000.0,2.0,1.0,0.0,47.0,8234.04255319149
2996,12073,Melbourne,565000.0,2.0,1.0,0.0,85.0,6647.058823529412
2997,8871,Melton,320000.0,4.0,2.0,1.0,200.0,1600.0
2998,8872,Melton,480000.0,3.0,1.0,2.0,100.0,4800.0
2999,9621,Melton,420000.0,4.0,2.0,2.0,199.5,2105.2631578947367
3000,9952,Melton,405000.0,4.0,2.0,2.0,163.0,2484.6625766871166
3001,10740,Melton,550000.0,4.0,2.0,2.0,194.0,2835.0515463917527
3002,10741,Melton,373500.0,3.0,2.0,2.0,118.0,3165.2542372881358
3003,12350,Melton,430000.0,3.0,1.0,2.0,103.0,4174.757281553398
3004,13487,Melton,710000.0,5.0,2.0,2.0,280.0,2535.714285714286
3005,11430,Melton South,336000.0,3.0,1.0,1.0,116.0,2896.551724137931
3006,11431,Melton South,426000.0,4.0,2.0,3.0,142.0,3000.0
3007,11737,Melton South,326000.0,3.0,1.0,1.0,115.0,2834.782608695652
3008,12076,Melton South,385000.0,3.0,1.0,2.0,124.0,3104.8387096774195
3009,13488,Melton South,395000.0,3.0,1.0,1.0,105.0,3761.904761904762
3010,10396,Melton West,410000.0,3.0,2.0,2.0,119.0,3445.378151260504
3011,11117,Melton West,600000.0,4.0,2.0,2.0,210.0,2857.1428571428573
3012,12077,Melton West,427500.0,4.0,1.0,2.0,129.92,3290.4864532019706
3013,12351,Melton West,438000.0,3.0,2.0,2.0,172.0,2546.5116279069766
3014,13228,Melton West,430000.0,4.0,1.0,3.0,147.0,2925.170068027211
3015,9230,Mentone,800000.0,2.0,1.0,1.0,104.0,7692.307692307692
3016,9231,Mentone,885000.0,3.0,1.0,2.0,129.0,6860.46511627907
3017,9623,Mentone,1051000.0,3.0,2.0,2.0,141.0,7453.900709219858
3018,9626,Mentone,660000.0,2.0,1.0,1.0,300.0,2200.0
3019,10398,Mentone,1485000.0,5.0,2.0,2.0,174.0,8534.48275862069
3020,10743,Mentone,640000.0,2.0,1.0,1.0,72.0,8888.888888888889
3021,10745,Mentone,940000.0,3.0,1.0,2.0,157.9352,5951.808083315182
3022,11119,Mentone,2025000.0,4.0,2.0,2.0,274.0,7390.510948905109
3023,12352,Mentone,900000.0,4.0,2.0,2.0,216.0,4166.666666666667
3024,12353,Mentone,960500.0,3.0,2.0,2.0,132.0,7276.515151515152
3025,12354,Mentone,840000.0,3.0,2.0,2.0,154.0,5454.545454545455
3026,12774,Mentone,995000.0,3.0,3.0,2.0,166.0,5993.975903614458
3027,4008,Middle Park,2600000.0,3.0,1.0,1.0,133.0,19548.872180451126
3028,4009,Middle Park,2350000.0,3.0,1.0,2.0,132.0,17803.030303030304
3029,4021,Middle Park,1025000.0,2.0,1.0,0.0,73.0,14041.09589041096
3030,4023,Middle Park,2623000.0,3.0,2.0,2.0,212.0,12372.641509433963
3031,4025,Middle Park,1630000.0,2.0,1.0,0.0,113.0,14424.778761061947
3032,4026,Middle Park,1910000.0,3.0,1.0,3.0,125.0,15280.0
3033,8649,Middle Park,1300000.0,2.0,1.0,0.0,80.0,16250.0
3034,8652,Middle Park,2250000.0,3.0,2.0,1.0,146.0,15410.95890410959
3035,9232,Middle Park,2010000.0,3.0,1.0,0.0,128.0,15703.125
3036,9233,Middle Park,5600000.0,6.0,4.0,2.0,328.0,17073.170731707316
3037,10400,Middle Park,1750000.0,3.0,2.0,0.0,155.0,11290.322580645161
3038,12557,Middle Park,6400000.0,5.0,2.0,1.0,308.0,20779.22077922078
3039,13490,Middle Park,2090000.0,3.0,1.0,0.0,113.0,18495.575221238938
3040,8875,Mill Park,460000.0,2.0,1.0,1.0,88.0,5227.272727272727
3041,9236,Mill Park,732000.0,3.0,2.0,1.0,184.0,3978.2608695652175
3042,9237,Mill Park,720000.0,4.0,2.0,3.0,158.0,4556.962025316456
3043,9238,Mill Park,556500.0,3.0,1.0,2.0,113.2,4916.077738515901
3044,9956,Mill Park,428000.0,2.0,1.0,1.0,104.0,4115.384615384615
3045,9957,Mill Park,722500.0,4.0,2.0,2.0,169.5,4262.536873156342
3046,9958,Mill Park,421000.0,2.0,1.0,1.0,83.0,5072.289156626506
3047,10401,Mill Park,480750.0,2.0,1.0,1.0,92.0,5225.54347826087
3048,10748,Mill Park,705000.0,3.0,2.0,2.0,161.0,4378.88198757764
3049,10749,Mill Park,790000.0,4.0,2.0,2.0,186.0,4247.311827956989
3050,10753,Mill Park,598000.0,5.0,3.0,1.0,122.0,4901.639344262295
3051,10754,Mill Park,592000.0,3.0,1.0,1.0,128.0,4625.0
3052,10755,Mill Park,602000.0,3.0,1.0,1.0,136.0,4426.470588235294
3053,12080,Mill Park,650000.0,3.0,2.0,1.0,141.0,4609.929078014185
3054,12081,Mill Park,490000.0,2.0,1.0,2.0,100.0,4900.0
3055,12781,Mill Park,900000.0,4.0,2.0,2.0,231.0,3896.103896103896
3056,8877,Mitcham,950000.0,3.0,1.0,2.0,138.0,6884.057971014493
3057,8878,Mitcham,970000.0,3.0,2.0,1.0,146.0,6643.835616438356
3058,9633,Mitcham,800000.0,3.0,2.0,2.0,130.0,6153.846153846154
3059,10403,Mitcham,695000.0,2.0,1.0,1.0,90.0,7722.222222222223
3060,10405,Mitcham,775000.0,3.0,1.0,2.0,110.0,7045.454545454545
3061,10406,Mitcham,820000.0,3.0,1.0,2.0,110.0,7454.545454545455
3062,11743,Mitcham,926000.0,4.0,3.0,2.0,170.0,5447.058823529412
3063,12562,Mitcham,1237000.0,3.0,2.0,2.0,187.0,6614.973262032086
3064,13232,Mitcham,890000.0,4.0,2.0,2.0,166.0,5361.44578313253
3065,13492,Mitcham,907800.0,3.0,2.0,2.0,150.0,6052.0
3066,13493,Mitcham,1010000.0,3.0,2.0,2.0,136.0,7426.470588235294
3067,4027,Mont Albert,1320000.0,2.0,1.0,1.0,115.0,11478.260869565218
3068,4029,Mont Albert,750000.0,2.0,2.0,2.0,80.0,9375.0
3069,4030,Mont Albert,2588000.0,3.0,3.0,2.0,225.0,11502.222222222223
3070,4036,Mont Albert,2200000.0,4.0,2.0,2.0,199.0,11055.276381909547
3071,4038,Mont Albert,1310000.0,3.0,2.0,2.0,148.0,8851.351351351352
3072,4040,Mont Albert,2335000.0,4.0,2.0,2.0,170.0,13735.29411764706
3073,4042,Mont Albert,1815000.0,5.0,1.0,0.0,207.0,8768.115942028986
3074,4043,Mont Albert,725000.0,2.0,2.0,2.0,116.0,6250.0
3075,4046,Mont Albert,1200000.0,3.0,2.0,2.0,152.0,7894.736842105263
3076,4047,Mont Albert,1564000.0,3.0,2.0,2.0,117.0,13367.521367521367
3077,4048,Mont Albert,520000.0,2.0,1.0,1.0,92.0,5652.173913043478
3078,12787,Mont Albert,2500000.0,4.0,3.0,3.0,277.0,9025.270758122744
3079,8881,Montmorency,655000.0,3.0,2.0,3.0,128.0,5117.1875
3080,10413,Montmorency,900000.0,3.0,1.0,1.0,138.0,6521.739130434783
3081,11437,Montmorency,820000.0,3.0,2.0,2.0,157.0,5222.929936305733
3082,4053,Moonee Ponds,1780000.0,4.0,3.0,2.0,201.0,8855.721393034826
3083,4056,Moonee Ponds,1440000.0,3.0,2.0,1.0,196.0,7346.938775510204
3084,4058,Moonee Ponds,1445000.0,3.0,3.0,2.0,178.0,8117.9775280898875
3085,4059,Moonee Ponds,990000.0,3.0,1.0,2.0,107.0,9252.336448598131
3086,4061,Moonee Ponds,1550000.0,3.0,2.0,3.0,258.0,6007.751937984496
3087,4063,Moonee Ponds,1120000.0,4.0,1.0,1.0,138.0,8115.942028985507
3088,4068,Moonee Ponds,832000.0,3.0,2.0,2.0,111.0,7495.495495495496
3089,4070,Moonee Ponds,2400000.0,4.0,4.0,2.0,308.0,7792.207792207792
3090,4072,Moonee Ponds,550000.0,2.0,1.0,1.0,85.0,6470.588235294118
3091,4073,Moonee Ponds,1211000.0,3.0,1.0,3.0,146.0,8294.520547945205
3092,4076,Moonee Ponds,1630000.0,3.0,2.0,0.0,199.0,8190.954773869346
3093,4077,Moonee Ponds,1160000.0,3.0,1.0,1.0,133.0,8721.804511278195
3094,4079,Moonee Ponds,1361500.0,4.0,1.0,2.0,145.0,9389.655172413793
3095,4081,Moonee Ponds,360000.0,1.0,1.0,1.0,54.0,6666.666666666667
3096,4084,Moonee Ponds,1637000.0,4.0,1.0,3.0,190.0,8615.78947368421
3097,4085,Moonee Ponds,1505000.0,3.0,2.0,2.0,168.0,8958.333333333334
3098,4088,Moonee Ponds,330000.0,2.0,1.0,1.0,39.0,8461.538461538461
3099,4090,Moonee Ponds,1322000.0,3.0,1.0,1.0,192.0,6885.416666666667
3100,4091,Moonee Ponds,1015000.0,2.0,1.0,1.0,125.0,8120.0
3101,4094,Moonee Ponds,840000.0,3.0,1.0,0.0,136.0,6176.470588235294
3102,4096,Moonee Ponds,1900000.0,5.0,3.0,2.0,261.0,7279.693486590038
3103,4098,Moonee Ponds,2340000.0,5.0,3.0,3.0,372.0,6290.322580645161
3104,4100,Moonee Ponds,1400000.0,3.0,2.0,2.0,160.0,8750.0
3105,4108,Moonee Ponds,410000.0,2.0,1.0,1.0,59.0,6949.152542372882
3106,4115,Moonee Ponds,1345000.0,4.0,2.0,2.0,193.0,6968.911917098446
3107,4116,Moonee Ponds,265000.0,1.0,1.0,1.0,41.0,6463.414634146341
3108,4117,Moonee Ponds,849000.0,2.0,1.0,1.0,95.0,8936.842105263158
3109,4118,Moonee Ponds,1425000.0,3.0,1.0,1.0,159.0,8962.264150943396
3110,4120,Moonee Ponds,330000.0,3.0,1.0,1.0,54.0,6111.111111111111
3111,4125,Moonee Ponds,1725000.0,3.0,2.0,3.0,203.0,8497.536945812808
3112,4128,Moonee Ponds,600000.0,2.0,1.0,1.0,81.0,7407.407407407408
3113,4129,Moonee Ponds,1505000.0,4.0,2.0,2.0,164.0,9176.829268292682
3114,4131,Moonee Ponds,292000.0,1.0,1.0,1.0,45.0,6488.888888888889
3115,4136,Moonee Ponds,470000.0,2.0,1.0,1.0,65.0,7230.7692307692305
3116,4137,Moonee Ponds,1130000.0,3.0,2.0,2.0,145.0,7793.103448275862
3117,4140,Moonee Ponds,930000.0,3.0,3.0,1.0,132.0,7045.454545454545
3118,4146,Moonee Ponds,336000.0,1.0,1.0,1.0,50.0,6720.0
3119,4147,Moonee Ponds,800000.0,2.0,2.0,2.0,120.0,6666.666666666667
3120,8094,Moonee Ponds,439000.0,2.0,1.0,1.0,70.0,6271.428571428572
3121,8097,Moonee Ponds,1940000.0,4.0,2.0,3.0,228.0,8508.771929824561
3122,8098,Moonee Ponds,560000.0,2.0,2.0,1.0,63.0,8888.888888888889
3123,8100,Moonee Ponds,1515000.0,4.0,2.0,3.0,203.0,7463.054187192119
3124,8103,Moonee Ponds,2300000.0,5.0,2.0,2.0,322.0,7142.857142857143
3125,8107,Moonee Ponds,1070000.0,3.0,1.0,2.0,130.0,8230.76923076923
3126,8108,Moonee Ponds,542000.0,2.0,2.0,1.0,82.0,6609.756097560976
